State,City,Average Summer Temp(F),Average Winter Temp (F),Average Annual Temp (F),Average Annual Precipitation (in.),Average Annual Clear Days (Days),Average Humidity Morn­ing (%),Average Humidity After­noon (%),Average Yearly Snowfall (Days),Average Yearly Snowfall (in.)
Nevada,Goldfield,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Great Basin Natl Park,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Hawthorne,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Henderson,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Hiko,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Imlay,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Jackpot,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Lamoille,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Las Vegas,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Laughlin,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Lovelock,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Lund,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,McDermitt,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,McGill,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Mesquite,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Mina,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Minden,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Montello,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Mountain City,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,North Las Vegas,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Orovada,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Pahrump,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Paradise Valley,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Pioche,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Reno,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Round Mountain,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Ruth,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Searchlight,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Silverpeak,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Smith,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Sparks,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Spring Creek,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Tonopah,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Tuscarora,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Virginia City,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Wadsworth,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Wells,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Winnemucca,69,32.2,49.9,9.5,158,71,32,16.3,21.8
Nevada,Yerington,69,32.2,49.9,9.5,158,71,32,16.3,21.8
New Hampshire,Berlin,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Bethlehem,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Canterbury,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Colebrook,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Concord,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Durham,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Epping,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Franklin,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Grafton,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Greenland,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Greenville,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Hanover,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Haverhill,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Holderness,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Hudson,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Jaffrey,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Keene,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Laconia,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Lancaster,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Lebanon,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Madbury,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Manchester,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Milan,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Milford,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Monroe,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Mount Washington,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Nashua,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,New Durham,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Newbury,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Newport,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,North Conway,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,North Stratford,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Peterborough,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Pittsburg,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Plymouth,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Rochester,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Sandown,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Tamworth,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Walpole,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Weare,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Hampshire,Whitefield,65.5,21.1,43.8,43.4,90,84,53,29.8,60.8
New Jersey,Atlantic City,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Atlantic City International Airport,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Audubon,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Beach Haven,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Belvidere,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Boonton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Bridgeton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Bridgewater,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Cape May,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Cranford,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Elizabeth,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Essex Fells,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Estell Manor,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Fairfield,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Flemington,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Freehold,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Glassboro,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Hammonton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Hightstown,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Jersey City,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Lakehurst,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Lambertville,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Little Falls,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Long Branch,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Long Valley,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Madison,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Medford,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Millburn,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Millville,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Moorestown,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Morris Plains,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,New Brunswick,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Newark,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Newton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Pemberton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Plainfield,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Somerville,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Sussex,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Teterboro,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Toms River,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Totowa,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Tuckerton,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Wanaque,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,West Milford,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Woodbine,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Jersey,Woodstown,72.2,33,52.7,47.1,94,83,59,8.7,16.5
New Mexico,Abiquiu,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Alamogordo,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Albuquerque,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Albuquerque (West),71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Amistad,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Angel Fire,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Animas,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Artesia,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Aztec,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Bell Ranch,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Bernalillo,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Bloomfield,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Bosque,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Caballo,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Capitan,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Capulin,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Carlsbad,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Carrizozo,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cerro,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Chama,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Chaparral,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cimarron,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Claunch,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Clayton,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cliff,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Clines Corners,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cloudcroft,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Clovis,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Columbus,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Conchas Dam,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Corona,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Corrales,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Crossroads,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cuba,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Cubero,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Des Moines,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Dulce,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Eagle Nest,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,El Rito,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Elephant Butte,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Elida,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Encino,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Espanola,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Estancia,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Farmington,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Faywood,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Fence Lake,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Fort Bayard,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Fort Wingate,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Fruitland,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Gallina,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Gallup,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Grants,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Grenville,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Hachita,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Hanover,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Hatch,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Hillsboro,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Hobbs,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Jal,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Jemez Springs,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,La Joya,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,La Loma,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Las Cruces,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Las Vegas,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Lindrith,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Logan,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Lordsburg,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Los Alamos,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Los Lunas,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Luna,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Magdalena,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Maljamar,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Maxwell,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Mayhill,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Melrose,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Milan,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Mimbres,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Moriarty,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Mosquero,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Mountainair,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Nageezi,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Navajo Dam,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Newkirk,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Ocate,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Ohkay Owingeh,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Pecos,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Picacho,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Placitas,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Portales,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Quemado,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Ramah,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Raton,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Red River,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Redrock,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Rio Rancho,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Rociada,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Roswell,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Roy,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Ruidoso,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,San Antonio,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,San Jon,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Sandia Park,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Santa Fe,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Santa Rosa,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Santa Teresa,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Shiprock,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Socorro,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Springer,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Stanley,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Taos,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Tatum,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Thoreau,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Tierra Amarilla,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Tres Piedras,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Truth or Consequences,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Tucumcari,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Tularosa,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Valmora,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Villanueva,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Winston,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Yeso,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New Mexico,Zuni,71.4,36.1,53.4,14.6,167,60,29,9.5,9.6
New York,Addison,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Albany,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Albion,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Alcove,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Alfred,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Angelica,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Arcade,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Ardsley,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Auburn,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Aurora,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Avon,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Bainbridge,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Batavia,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Bath,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Beacon,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Binghamton,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Bloomingburg,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Bolivar,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Boonville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Brewerton,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Bridgehampton,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Brockport,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Buffalo,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Burdett,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cairo,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Camden,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Canandaigua,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Canton,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Carmel,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Centerport,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Chazy,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cherry Valley,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cobleskill,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Colden,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Collins,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cooperstown,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Copake,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Corning,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cortland,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Cuba,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Dannemora,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Dansville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Delanson,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Delhi,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Deposit,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Dobbs Ferry,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Downsville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Dryden,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Dunkirk,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Eagle Bay,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,East Jewett,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Elizabethtown,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Elka Park,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Elmira,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Endicott,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Erieville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Fabius,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Falconer,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Farmingdale,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Franklin,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Franklinville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Fredonia,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Garden City,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Geneva,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Glenham,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Glens Falls,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Gloversville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Gouverneur,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Gowanda,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Grafton,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Greenport,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Hemlock,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Hinckley,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Honeoye,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Hudson,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Indian Lake,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Islip,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Ithaca,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Jamestown,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Lake Placid,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Lawrenceville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Liberty,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Little Falls,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Little Valley,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Locke,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Lockport,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Lowville,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Malone,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Maryland,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Massena,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Mastic,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Medford,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Middletown,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
New York,Millbrook,66.5,23.3,45.4,41.8,63,82,61,66.4,123.8
