"city";"state";"county";"countyFips";"latitude";"longitude";"population";"propertyValue";"minTemp";"maxTemp";"sunny";"humidity";"rain";"snow";"color"
"Houston";"Minnesota";"Houston";27055;43.7604;-91.571;978;143783;4.1;77.6;95;66;27.3;54.0;"red"
"Houston";"Texas";"Harris";48201;29.7871;-95.3936;2303482;374439;45.0;93.0;204;75;49.8;1.5;"blue"
"Howard";"Wisconsin";"Brown";55009;44.5703;-88.0924;19410;203166;10.4;77.8;89;71;32.6;50.9;"red"
"Howard City";"Michigan";"Montcalm";26117;43.3943;-85.4681;1803;105851;15.0;76.6;71;72;32.8;51.1;"red"
"Howard Lake";"Minnesota";"Wright";27171;45.0607;-94.0666;2045;187610;4.1;77.6;95;66;27.3;54.0;"red"
"Howe";"Oklahoma";"Le Flore";40079;34.95;-94.6408;792;88733;27.5;91.3;139;63;36.5;7.8;"red"
"Howell";"Michigan";"Livingston";26093;42.6078;-83.9339;9527;249009;15.0;76.6;71;72;32.8;51.1;"red"
"Huachuca City";"Arizona";"Cochise";4003;31.6308;-110.3422;1744;91651;33.0;94.8;193;39;13.6;0.3;"red"
"Hubbard";"Ohio";"Trumbull";39155;41.1593;-80.5682;7579;86196;22.6;81.9;72;68;39.1;27.5;"red"
"Hubbard";"Oregon";"Marion";41047;45.1819;-122.8072;3386;315310;29.0;76.7;68;72;27.4;3.0;"red"
"Hubbard";"Texas";"Hill";48217;31.847;-96.8003;1376;71117;39.8;93.0;135;65;28.9;1.5;"red"
"Huber Heights";"Ohio";"Montgomery";39113;39.8595;-84.113;38019;107555;22.6;81.9;72;68;39.1;27.5;"red"
"Hudson";"Colorado";"Weld";8123;40.0893;-104.6269;1585;384074;12.2;81.3;136;47;15.9;19.1;"red"
"Hudson";"Illinois";"McLean";17113;40.6053;-88.9895;1837;189836;19.5;82.8;95;70;39.2;24.6;"red"
"Hudson";"Indiana";"Steuben";18151;41.5318;-85.0842;510;117781;21.4;83.1;88;70;41.7;25.9;"red"
"Hudson";"Iowa";"Black Hawk";19013;42.432;-92.4519;2358;173639;13.5;82.8;105;67;34.0;34.9;"blue"
"Hudson";"Michigan";"Lenawee";26091;41.8569;-84.3451;2236;128092;15.0;76.6;71;72;32.8;51.1;"red"
"Hudson";"New York";"Columbia";36021;42.2515;-73.7859;6404;172197;17.9;78.5;63;71;41.8;123.8;"blue"
"Hudson";"North Carolina";"Caldwell";37027;35.8475;-81.4864;3725;121165;30.9;84.8;109;67;50.3;7.6;"red"
"Hudson";"Ohio";"Summit";39153;41.2399;-81.4408;22251;336727;22.6;81.9;72;68;39.1;27.5;"blue"
"Hudson";"Wisconsin";"St. Croix";55109;44.964;-92.7317;13631;313388;10.4;77.8;89;71;32.6;50.9;"red"
"Hudson Falls";"New York";"Washington";36115;43.3042;-73.5818;7121;133425;17.9;78.5;63;71;41.8;123.8;"red"
"Hudsonville";"Michigan";"Ottawa";26139;42.8634;-85.8626;7285;219526;15.0;76.6;71;72;32.8;51.1;"red"
"Hueytown";"Alabama";"Jefferson";1073;33.4237;-87.0223;15561;87534;36.6;89.6;99;68;58.3;1.6;"blue"
"Hughestown";"Pennsylvania";"Luzerne";42079;41.3291;-75.7698;1373;86883;21.0;81.2;87;65;42.9;28.2;"red"
"Hughesville";"Pennsylvania";"Lycoming";42081;41.239;-76.7254;2084;134060;21.0;81.2;87;65;42.9;28.2;"red"
"Hughson";"California";"Stanislaus";6099;37.6026;-120.8661;7417;355766;42.6;79.8;146;69;22.2;0.0;"blue"
"Hugo";"Minnesota";"Washington";27163;45.1671;-92.9588;14532;272516;4.1;77.6;95;66;27.3;54.0;"blue"
"Hulbert";"Oklahoma";"Cherokee";40021;35.9315;-95.1436;605;82401;27.5;91.3;139;63;36.5;7.8;"red"
"Hull";"Georgia";"Madison";13195;34.0155;-83.2939;203;135319;35.8;89.0;112;68;50.7;0.7;"red"
"Hull";"Iowa";"Sioux";19167;43.1895;-96.1336;2266;157074;13.5;82.8;105;67;34.0;34.9;"red"
"Humble";"Texas";"Harris";48201;29.992;-95.2656;15561;152348;39.8;93.0;135;65;28.9;1.5;"blue"
"Humboldt";"South Dakota";"Minnehaha";46099;43.6448;-97.0743;580;187929;11.8;81.9;104;68;20.1;43.9;"red"
"Humboldt";"Tennessee";"Gibson";47053;35.8254;-88.9045;8235;57422;28.5;86.5;102;68;54.2;6.3;"red"
"Hummelstown";"Pennsylvania";"Dauphin";42043;40.2656;-76.7128;4609;209855;21.0;81.2;87;65;42.9;28.2;"blue"
"Hunter";"New York";"Greene";36039;42.2117;-74.2162;480;189395;17.9;78.5;63;71;41.8;123.8;"red"
"Huntersville";"North Carolina";"Mecklenburg";37119;35.4055;-80.8741;54839;304034;30.9;84.8;109;67;50.3;7.6;"blue"
"Huntertown";"Indiana";"Allen";18003;41.2129;-85.1764;5286;174523;21.4;83.1;88;70;41.7;25.9;"red"
"Huntingburg";"Indiana";"Dubois";18037;38.3009;-86.9625;6130;122053;21.4;83.1;88;70;41.7;25.9;"red"
"Huntingdon";"Pennsylvania";"Huntingdon";42061;40.4999;-78.0097;6990;96269;21.0;81.2;87;65;42.9;28.2;"red"
"Huntingdon";"Tennessee";"Carroll";47017;36.0046;-88.4181;3913;77897;28.5;86.5;102;68;54.2;6.3;"red"
"Huntington";"Indiana";"Huntington";18069;40.8812;-85.5062;17176;91358;21.4;83.1;88;70;41.7;25.9;"red"
"Huntington";"West Virginia";"Cabell";54011;38.4109;-82.4344;48113;74918;27.0;86.0;162;70;43.1;11.5;"red"
"Huntington Beach";"California";"Orange";6059;33.696;-118.0023;200652;47198;42.6;79.8;146;69;22.2;0.0;"blue"
"Huntington Park";"California";"Los Angeles";6037;33.98;-118.2167;58879;427016;42.6;79.8;146;69;22.2;0.0;"blue"
"Huntington Woods";"Michigan";"Oakland";26125;42.4817;-83.1686;6328;369168;15.0;76.6;71;72;32.8;51.1;"blue"
"Huntland";"Tennessee";"Franklin";47051;35.0579;-86.269;855;81784;28.5;86.5;102;68;54.2;6.3;"red"
"Huntley";"Illinois";"McHenry";17111;42.16;-88.433;26611;262185;19.5;82.8;95;70;39.2;24.6;"red"
"Huntsville";"Alabama";"Madison";1089;34.699;-86.6412;193079;45705;34.0;90.0;201;70;54.3;1.6;"red"
"Huntsville";"Arkansas";"Madison";5087;36.0929;-93.7357;2418;115659;31.0;89.9;123;67;50.6;5.2;"red"
"Huntsville";"Ohio";"Logan";39091;40.4424;-83.8044;431;194610;22.6;81.9;72;68;39.1;27.5;"red"
"Huntsville";"Tennessee";"Scott";47151;36.4106;-84.5038;1234;62598;28.5;86.5;102;68;54.2;6.3;"red"
"Huntsville";"Texas";"Walker";48471;30.705;-95.5545;41208;171220;39.8;93.0;135;65;28.9;1.5;"red"
"Hurlock";"Maryland";"Dorchester";24019;38.6268;-75.8639;2027;138730;27.2;84.2;105;64;44.5;20.2;"red"
"Huron";"Ohio";"Erie";39043;41.3912;-82.5626;6977;164521;22.6;81.9;72;68;39.1;27.5;"red"
"Hurricane";"Utah";"Washington";49053;37.1497;-113.3526;16159;253201;18.8;87.2;125;55;12.2;56.2;"red"
"Hurst";"Texas";"Tarrant";48439;32.8353;-97.1808;39160;211924;39.8;93.0;135;65;28.9;1.5;"red"
"Hurt";"Virginia";"Pittsylvania";51143;37.0954;-79.3029;1265;88172;28.0;84.3;100;68;44.3;10.3;"red"
"Hustonville";"Kentucky";"Lincoln";21137;37.475;-84.8161;397;88676;26.6;86.1;93;67;48.9;12.5;"red"
"Hutchins";"Texas";"Dallas";48113;32.6421;-96.7093;5639;107181;39.8;93.0;135;65;28.9;1.5;"blue"
"Hutchinson";"Kansas";"Reno";20155;38.0672;-97.9083;41310;92563;21.0;89.0;128;65;30.6;12.2;"red"
"Hutchinson";"Minnesota";"McLeod";27085;44.8856;-94.3763;13888;158511;4.1;77.6;95;66;27.3;54.0;"red"
"Hutto";"Texas";"Williamson";48491;30.5375;-97.5515;23832;220870;39.8;93.0;135;65;28.9;1.5;"red"
"Huxley";"Iowa";"Story";19169;41.8961;-93.5914;3604;209056;13.5;82.8;105;67;34.0;34.9;"blue"
"Hyattsville";"Maryland";"Prince George's";24033;38.9612;-76.9548;18449;328539;27.2;84.2;105;64;44.5;20.2;"blue"
"Hyde Park";"Utah";"Cache";49005;41.8008;-111.8118;4513;286125;18.8;87.2;125;55;12.2;56.2;"red"
"Hyde Park";"Vermont";"Lamoille";50015;44.596;-72.6123;494;190951;10.1;76.1;58;67;42.7;81.2;"blue"
"Hydro";"Oklahoma";"Blaine";40011;35.5483;-98.5791;961;90490;27.5;91.3;139;63;36.5;7.8;"red"
"Hypoluxo";"Florida";"Palm Beach";12099;26.5635;-80.0531;2738;197943;49.8;90.2;101;72;54.5;0.0;"blue"
"Hyrum";"Utah";"Cache";49005;41.6317;-111.8439;8027;210629;18.8;87.2;125;55;12.2;56.2;"red"
"Idabel";"Oklahoma";"McCurtain";40089;33.9041;-94.8294;6950;56624;29.0;92.0;139;63;51.9;1.6;"red"
"Idaho City";"Idaho";"Boise";16015;43.8279;-115.8309;442;152944;13.0;83.0;120;54;22.4;69.1;"red"
"Idaho Falls";"Idaho";"Bonneville";16019;43.4878;-112.0359;60211;178274;13.0;82.0;120;54;10.4;36.9;"red"
"Idaho Springs";"Colorado";"Clear Creek";8019;39.7442;-105.4999;1746;286238;12.2;81.3;136;47;15.9;19.1;"blue"
"Ider";"Alabama";"DeKalb";1049;34.7022;-85.6691;711;90681;36.6;89.6;99;68;58.3;1.6;"red"
"Ignacio";"Colorado";"La Plata";8067;37.1178;-107.6375;725;247274;12.2;81.3;136;47;15.9;19.1;"blue"
"Ilion";"New York";"Herkimer";36043;43.0114;-75.0396;7853;77286;17.9;78.5;63;71;41.8;123.8;"red"
"Illiopolis";"Illinois";"Sangamon";17167;39.8514;-89.2477;871;81562;19.5;82.8;95;70;39.2;24.6;"red"
"Imlay City";"Michigan";"Lapeer";26087;43.0168;-83.0765;3579;149593;15.0;76.6;71;72;32.8;51.1;"red"
"Imperial";"California";"Imperial";6025;32.8375;-115.5719;17203;251490;42.6;79.8;146;69;22.2;0.0;"blue"
"Imperial Beach";"California";"San Diego";6073;32.5687;-117.1184;27418;589080;48.0;73.0;146;69;10.5;0.0;"blue"
"Independence";"Iowa";"Buchanan";19019;42.4621;-91.903;6018;114324;13.5;82.8;105;67;34.0;34.9;"red"
"Independence";"Kansas";"Montgomery";20125;37.2122;-95.7324;8799;58852;24.0;89.0;128;65;45.1;11.1;"red"
"Independence";"Kentucky";"Kenton";21117;38.9512;-84.5492;27024;167606;26.6;86.1;93;67;48.9;12.5;"red"
"Independence";"Louisiana";"Tangipahoa";22105;30.6361;-90.5056;1888;95085;41.0;90.8;101;74;60.1;0.0;"red"
"Independence";"Minnesota";"Hennepin";27053;45.0219;-93.7076;3740;471116;4.1;77.6;95;66;27.3;54.0;"blue"
"Independence";"Missouri";"Jackson";29095;39.0871;-94.3503;117030;28346;23.2;86.6;115;67;42.2;17.0;"blue"
"Independence";"Ohio";"Cuyahoga";39035;41.378;-81.6385;7114;223309;22.6;81.9;72;68;39.1;27.5;"blue"
"Independence";"Oregon";"Polk";41053;44.8551;-123.1948;9666;237332;29.0;76.7;68;72;27.4;3.0;"red"
"Independence";"Virginia";"Grayson";51077;36.6254;-81.1511;923;108506;28.0;84.3;100;68;44.3;10.3;"red"
"Independence";"Wisconsin";"Trempealeau";55121;44.3622;-91.4188;1337;113437;10.4;77.8;89;71;32.6;50.9;"red"
"Indialantic";"Florida";"Brevard";12009;28.0869;-80.57;2890;405120;49.8;90.2;101;72;54.5;0.0;"red"
"Indian Beach";"North Carolina";"Carteret";37031;34.6881;-76.8883;114;324818;30.9;84.8;109;67;50.3;7.6;"red"
"Indian Harbour Beach";"Florida";"Brevard";12009;28.1528;-80.5974;8586;301250;49.8;90.2;101;72;54.5;0.0;"red"
"Indian Head";"Maryland";"Charles";24017;38.5987;-77.1555;3824;214846;27.2;84.2;105;64;44.5;20.2;"blue"
"Indian Head Park";"Illinois";"Cook";17031;41.769;-87.8977;3802;229262;19.5;82.8;95;70;39.2;24.6;"blue"
"Indian River Shores";"Florida";"Indian River";12061;27.7089;-80.3853;4228;827941;49.8;90.2;101;72;54.5;0.0;"red"
"Indian Rocks Beach";"Florida";"Pinellas";12103;27.8963;-82.8443;4316;509763;49.8;90.2;101;72;54.5;0.0;"red"
"Indian Shores";"Florida";"Pinellas";12103;27.8535;-82.8439;1499;397748;49.8;90.2;101;72;54.5;0.0;"red"
"Indian Springs Village";"Alabama";"Shelby";1117;33.3589;-86.7493;2544;338409;36.6;89.6;99;68;58.3;1.6;"red"
"Indian Trail";"North Carolina";"Union";37179;35.0697;-80.646;38222;225407;30.9;84.8;109;67;50.3;7.6;"red"
"Indian Wells";"California";"Riverside";6065;33.7036;-116.3396;5345;703109;42.6;79.8;146;69;22.2;0.0;"blue"
"Indiana";"Pennsylvania";"Indiana";42063;40.622;-79.1552;13981;229650;19.0;80.0;87;65;46.5;46.5;"red"
"Indianola";"Iowa";"Warren";19181;41.3624;-93.5659;15785;188129;13.5;82.8;105;67;34.0;34.9;"red"
"Indio";"California";"Riverside";6065;33.7346;-116.2347;88488;293956;42.6;79.8;146;69;22.2;0.0;"blue"
"Inglewood";"California";"Los Angeles";6037;33.9566;-118.3444;110654;533114;42.6;79.8;146;69;22.2;0.0;"blue"
"Inglis";"Florida";"Levy";12075;29.0327;-82.6592;1317;103707;49.8;90.2;101;72;54.5;0.0;"red"
"Ingram";"Pennsylvania";"Allegheny";42003;40.4449;-80.0684;3248;116920;21.0;81.2;87;65;42.9;28.2;"blue"
"Inman";"Kansas";"McPherson";20113;38.2302;-97.7725;1353;136045;20.3;88.2;128;65;28.9;14.7;"red"
"Inman";"South Carolina";"Spartanburg";45083;35.0474;-82.0917;2292;154749;35.4;88.3;115;67;49.8;0.5;"red"
"Inola";"Oklahoma";"Rogers";40131;36.1315;-95.5373;1846;143761;27.5;91.3;139;63;36.5;7.8;"red"
"Interlachen";"Florida";"Putnam";12107;29.6203;-81.8963;1361;74555;49.8;90.2;101;72;54.5;0.0;"red"
"International Falls";"Minnesota";"Koochiching";27071;48.5884;-93.4084;6068;63554;-3.0;75.0;177;71;24.2;71.0;"red"
"Inver Grove Heights";"Minnesota";"Dakota";27037;44.8246;-93.0596;35077;259110;4.1;77.6;95;66;27.3;54.0;"blue"
"Inverness";"Illinois";"Cook";17031;42.1152;-88.1019;7541;542397;19.5;82.8;95;70;39.2;24.6;"blue"
"Iola";"Wisconsin";"Waupaca";55135;44.5091;-89.1248;1264;131624;10.4;77.8;89;71;32.6;50.9;"red"
"Ione";"California";"Amador";6005;38.3612;-120.9422;7027;311454;42.6;79.8;146;69;22.2;0.0;"red"
"Ionia";"Michigan";"Ionia";26067;42.9772;-85.0725;11300;112076;15.0;76.6;71;72;32.8;51.1;"red"
"Iota";"Louisiana";"Acadia";22001;30.326;-92.4956;1473;111365;41.0;90.8;101;74;60.1;0.0;"red"
"Iowa City";"Iowa";"Johnson";19103;41.6558;-91.5304;74398;221256;16.0;85.0;105;67;37.6;27.2;"blue"
"Iowa Park";"Texas";"Wichita";48485;33.9623;-98.6819;6363;78485;39.8;93.0;135;65;28.9;1.5;"red"
"Irmo";"South Carolina";"Lexington";45063;34.1016;-81.1949;12177;154185;35.4;88.3;115;67;49.8;0.5;"red"
"Irondale";"Alabama";"Jefferson";1073;33.544;-86.6599;12359;147195;36.6;89.6;99;68;58.3;1.6;"blue"
"Ironton";"Minnesota";"Crow Wing";27035;46.4817;-93.9981;558;132559;4.1;77.6;95;66;27.3;54.0;"red"
"Irvine";"California";"Orange";6059;33.6772;-117.7738;266122;869423;46.0;87.0;146;69;14.3;0.0;"blue"
"Irving";"Texas";"Dallas";48113;32.8584;-96.9702;238289;32730;39.8;93.0;135;65;28.9;1.5;"blue"
"Irvington";"New York";"Westchester";36119;41.0349;-73.8661;6587;965777;17.9;78.5;63;71;41.8;123.8;"blue"
"Irwin";"Pennsylvania";"Westmoreland";42129;40.3249;-79.6997;3824;116627;21.0;81.2;87;65;42.9;28.2;"red"
"Isanti";"Minnesota";"Isanti";27059;45.4928;-93.2406;5594;179670;4.1;77.6;95;66;27.3;54.0;"red"
"Ishpeming";"Michigan";"Marquette";26103;46.4861;-87.6658;6471;90487;15.0;76.6;71;72;32.8;51.1;"blue"
"Island Heights";"New Jersey";"Ocean";34029;39.9423;-74.1452;1647;316027;24.6;82.2;94;71;47.1;16.5;"red"
"Island Lake";"Illinois";"Lake";17097;42.2783;-88.2001;8077;165619;19.5;82.8;95;70;39.2;24.6;"blue"
"Island Park";"Idaho";"Fremont";16043;44.5251;-111.3581;272;236767;7.0;77.0;120;54;26.2;19.2;"red"
"Island Park";"New York";"Nassau";36059;40.6052;-73.6555;4799;468796;17.9;78.5;63;71;41.8;123.8;"blue"
"Isle";"Minnesota";"Mille Lacs";27095;46.1392;-93.4598;796;179430;4.1;77.6;95;66;27.3;54.0;"red"
"Isle of Palms";"South Carolina";"Charleston";45019;32.8043;-79.7552;4395;740213;35.4;88.3;115;67;49.8;0.5;"blue"
"Issaquah";"Washington";"King";53033;47.5414;-122.0436;37322;753528;30.1;74.7;58;72;39.4;5.0;"blue"
"Italy";"Texas";"Ellis";48139;32.1856;-96.8865;1918;113888;39.8;93.0;135;65;28.9;1.5;"red"
"Itasca";"Illinois";"DuPage";17043;41.9773;-88.0181;8728;285183;19.5;82.8;95;70;39.2;24.6;"blue"
"Itasca";"Texas";"Hill";48217;32.1586;-97.1478;1649;60885;39.8;93.0;135;65;28.9;1.5;"red"
"Ithaca";"Michigan";"Gratiot";26057;43.2909;-84.5957;2823;93608;15.0;76.6;71;72;32.8;51.1;"red"
"Ithaca";"New York";"Tompkins";36109;42.4442;-76.5032;30756;248150;18.0;78.0;63;71;37.3;64.4;"blue"
"Ivins";"Utah";"Washington";49053;37.1742;-113.6809;8132;293223;18.8;87.2;125;55;12.2;56.2;"red"
"Ivor";"Virginia";"Southampton";51175;36.9052;-76.8978;327;163269;28.0;84.3;100;68;44.3;10.3;"red"
"Jacinto City";"Texas";"Harris";48201;29.7663;-95.2411;10696;94913;39.8;93.0;135;65;28.9;1.5;"blue"
"Jacksboro";"Tennessee";"Campbell";47013;36.3353;-84.1926;1944;129739;28.5;86.5;102;68;54.2;6.3;"red"
"Jackson";"California";"Amador";6005;38.3485;-120.7724;4678;329047;42.6;79.8;146;69;22.2;0.0;"red"
"Jackson";"Georgia";"Butts";13035;33.2913;-83.968;5071;132120;35.8;89.0;112;68;50.7;0.7;"red"
"Jackson";"Michigan";"Jackson";26075;42.243;-84.4038;32918;105379;15.0;76.6;71;72;32.8;51.1;"red"
"Jackson";"Mississippi";"Hinds";28049;32.3163;-90.2124;169148;34014;37.0;91.0;215;72;111.0;0.9;"blue"
"Jackson";"Missouri";"Cape Girardeau";29031;37.3794;-89.6525;15036;166009;23.2;86.6;115;67;42.2;17.0;"red"
"Jackson";"Ohio";"Jackson";39079;39.046;-82.6494;6320;101953;22.6;81.9;72;68;39.1;27.5;"red"
"Jackson";"Tennessee";"Madison";47113;35.6535;-88.8351;67005;14045;30.0;89.0;102;68;54.2;3.6;"red"
"Jackson";"Wisconsin";"Washington";55131;43.3244;-88.1668;6933;242355;10.4;77.8;89;71;32.6;50.9;"red"
"Jackson Center";"Ohio";"Shelby";39149;40.4385;-84.0405;1456;103113;22.6;81.9;72;68;39.1;27.5;"red"
"Jacksonville";"Arkansas";"Pulaski";5119;34.8805;-92.1303;28518;91238;31.0;89.9;123;67;50.6;5.2;"blue"
"Jacksonville";"Florida";"Duval";12031;30.3322;-81.6749;880619;187544;43.0;91.0;221;76;52.4;0.0;"red"
"Jacksonville";"Illinois";"Morgan";17137;39.7291;-90.232;18729;109900;19.5;82.8;95;70;39.2;24.6;"red"
"Jacksonville";"North Carolina";"Onslow";37133;34.7323;-77.3962;67784;149900;30.9;84.8;109;67;50.3;7.6;"red"
"Jacksonville";"Oregon";"Jackson";41029;42.3127;-122.9692;2898;407171;29.0;76.7;68;72;27.4;3.0;"red"
"Jacksonville";"Texas";"Cherokee";48073;31.9642;-95.2617;14898;76128;39.8;93.0;135;65;28.9;1.5;"red"
"Jacksonville Beach";"Florida";"Duval";12031;30.2782;-81.4045;23387;374077;48.0;88.0;101;72;50.0;0.0;"red"
"Jacobus";"Pennsylvania";"York";42133;39.8825;-76.7121;1848;178692;21.0;81.2;87;65;42.9;28.2;"red"
"Jal";"New Mexico";"Lea";35025;32.1155;-103.1892;2121;93138;20.7;87.0;167;44;14.6;9.6;"red"
"Jamaica Beach";"Texas";"Galveston";48167;29.1905;-94.9801;1065;274676;39.8;93.0;135;65;28.9;1.5;"red"
"Jamesburg";"New Jersey";"Middlesex";34023;40.3494;-74.4403;6040;240677;24.6;82.2;94;71;47.1;16.5;"blue"
"Jamestown";"Indiana";"Boone";18011;39.9285;-86.6263;945;165446;21.4;83.1;88;70;41.7;25.9;"red"
"Jamestown";"New York";"Chautauqua";36013;42.0975;-79.2366;29775;51921;17.0;78.0;63;71;45.2;97.5;"red"
"Jamestown";"North Carolina";"Guilford";37081;35.9985;-79.9356;3814;203897;30.9;84.8;109;67;50.3;7.6;"blue"
"Jamestown";"North Dakota";"Stutsman";38093;46.9065;-98.6927;15440;147678;3.0;79.0;93;65;18.8;44.5;"red"
"Jamestown";"Ohio";"Greene";39057;39.6598;-83.7431;2030;130916;22.6;81.9;72;68;39.1;27.5;"red"
"Jamestown";"Tennessee";"Fentress";47049;36.4318;-84.934;1963;73858;28.5;86.5;102;68;54.2;6.3;"red"
"Janesville";"Iowa";"Bremer";19017;42.6459;-92.4629;969;188276;13.5;82.8;105;67;34.0;34.9;"red"
"Janesville";"Minnesota";"Waseca";27161;44.1214;-93.7107;2272;150526;4.1;77.6;95;66;27.3;54.0;"red"
"Jasper";"Indiana";"Dubois";18037;38.3936;-86.9405;15503;152209;21.4;83.1;88;70;41.7;25.9;"red"
"Jasper";"Tennessee";"Marion";47115;35.0675;-85.6244;3362;126264;28.5;86.5;102;68;54.2;6.3;"red"
"Jay";"Oklahoma";"Delaware";40041;36.4273;-94.7954;2517;66076;27.5;91.3;139;63;36.5;7.8;"red"
"Jeanerette";"Louisiana";"Iberia";22045;29.9157;-91.6758;5447;62190;41.0;90.8;101;74;60.1;0.0;"red"
"Jeannette";"Pennsylvania";"Westmoreland";42129;40.3277;-79.6139;9245;63973;21.0;81.2;87;65;42.9;28.2;"red"
"Jefferson";"Georgia";"Jackson";13157;34.1368;-83.6022;10486;175311;35.8;89.0;112;68;50.7;0.7;"red"
"Jefferson";"North Carolina";"Ashe";37009;36.4209;-81.4686;1551;149920;30.9;84.8;109;67;50.3;7.6;"red"
"Jefferson";"Ohio";"Ashtabula";39007;41.7384;-80.769;3023;116163;22.6;81.9;72;68;39.1;27.5;"red"
"Jefferson";"Oregon";"Marion";41047;44.7171;-123.007;3289;229734;29.0;76.7;68;72;27.4;3.0;"red"
"Jefferson";"Pennsylvania";"York";42133;39.8156;-76.841;734;126887;21.0;81.2;87;65;42.9;28.2;"red"
"Jefferson";"Wisconsin";"Jefferson";55055;43.0042;-88.8084;8024;165315;10.4;77.8;89;71;32.6;50.9;"red"
"Jefferson City";"Missouri";"Cole";29051;38.5677;-92.1757;43013;150887;23.0;86.0;115;67;43.1;11.7;"red"
"Jefferson City";"Tennessee";"Jefferson";47089;36.1196;-83.484;8335;133122;28.5;86.5;102;68;54.2;6.3;"red"
"Jefferson Hills";"Pennsylvania";"Allegheny";42003;40.2927;-79.9329;11307;181520;21.0;81.2;87;65;42.9;28.2;"blue"
"Jeffersontown";"Kentucky";"Jefferson";21111;38.2054;-85.5702;27352;178574;26.6;86.1;93;67;48.9;12.5;"blue"
"Jeffersonville";"Indiana";"Clark";18019;38.3377;-85.7026;47124;127297;21.4;83.1;88;70;41.7;25.9;"red"
"Jeffersonville";"Kentucky";"Montgomery";21173;37.966;-83.832;1715;91405;26.6;86.1;93;67;48.9;12.5;"red"
"Jellico";"Tennessee";"Campbell";47013;36.5879;-84.1269;2236;50783;28.5;86.5;102;68;54.2;6.3;"red"
"Jemison";"Alabama";"Chilton";1021;32.9696;-86.7339;2616;116564;36.6;89.6;99;68;58.3;1.6;"red"
"Jenkinsburg";"Georgia";"Butts";13035;33.3228;-84.0384;371;89289;35.8;89.0;112;68;50.7;0.7;"red"
"Jenkintown";"Pennsylvania";"Montgomery";42091;40.0962;-75.1296;4422;231787;21.0;81.2;87;65;42.9;28.2;"blue"
"Jenks";"Oklahoma";"Tulsa";40143;35.998;-95.9737;21812;205632;27.5;91.3;139;63;36.5;7.8;"red"
"Jennings";"Louisiana";"Jefferson Davis";22053;30.2233;-92.6582;10118;69588;41.0;90.8;101;74;60.1;0.0;"red"
"Jermyn";"Pennsylvania";"Lackawanna";42069;41.5274;-75.5456;2079;74841;21.0;81.2;87;65;42.9;28.2;"blue"
"Jerome";"Idaho";"Jerome";16053;42.7185;-114.5156;11317;174228;17.2;81.6;120;54;18.9;19.2;"red"
"Jerome";"Illinois";"Sangamon";17167;39.7677;-89.6786;1634;104435;19.5;82.8;95;70;39.2;24.6;"red"
"Jersey City";"New Jersey";"Hudson";34017;40.7161;-74.0683;264152;26606;24.6;82.2;94;71;47.1;16.5;"blue"
"Jersey Shore";"Pennsylvania";"Lycoming";42081;41.2012;-77.2666;4241;103626;21.0;81.2;87;65;42.9;28.2;"red"
"Jersey Village";"Texas";"Harris";48201;29.8903;-95.5721;7892;259894;39.8;93.0;135;65;28.9;1.5;"blue"
"Jesup";"Georgia";"Wayne";13305;31.5991;-81.8898;10170;106775;35.8;89.0;112;68;50.7;0.7;"red"
"Jesup";"Iowa";"Buchanan";19019;42.4745;-92.0658;2667;151492;13.5;82.8;105;67;34.0;34.9;"red"
"Jim Thorpe";"Pennsylvania";"Carbon";42025;40.8712;-75.7433;4607;127697;21.0;81.2;87;65;42.9;28.2;"red"
"Johns Creek";"Georgia";"Fulton";13121;34.0333;-84.2027;83873;405222;35.8;89.0;112;68;50.7;0.7;"blue"
"Johnsburg";"Illinois";"McHenry";17111;42.384;-88.2475;6264;231898;19.5;82.8;95;70;39.2;24.6;"red"
"Johnson";"Arkansas";"Washington";5143;36.1328;-94.1756;3639;178481;31.0;89.9;123;67;50.6;5.2;"red"
"Johnson";"Vermont";"Lamoille";50015;44.6366;-72.6786;1462;180216;10.1;76.1;58;67;42.7;81.2;"blue"
"Johnson City";"New York";"Broome";36007;42.1233;-75.9625;14673;63751;17.9;78.5;63;71;41.8;123.8;"red"
"Johnson City";"Tennessee";"Washington";47179;36.3404;-82.3803;66677;15065;28.5;86.5;102;68;54.2;6.3;"red"
"Johnson Creek";"Wisconsin";"Jefferson";55055;43.0812;-88.7701;2939;219545;10.4;77.8;89;71;32.6;50.9;"red"
"Johnsonburg";"Pennsylvania";"Elk";42047;41.4913;-78.6791;2335;32891;21.0;81.2;87;65;42.9;28.2;"red"
"Johnston";"Iowa";"Polk";19153;41.6856;-93.7173;21114;267572;13.5;82.8;105;67;34.0;34.9;"blue"
"Johnston";"South Carolina";"Edgefield";45037;33.8327;-81.8051;2345;76947;35.4;88.3;115;67;49.8;0.5;"red"
"Johnston City";"Illinois";"Williamson";17199;37.8213;-88.9287;3488;64946;19.5;82.8;95;70;39.2;24.6;"red"
"Johnstown";"Colorado";"Weld";8123;40.3491;-104.949;15389;340523;12.2;81.3;136;47;15.9;19.1;"red"
"Johnstown";"New York";"Fulton";36035;43.0073;-74.3755;8309;109811;17.9;78.5;63;71;41.8;123.8;"red"
"Joliet";"Illinois";"Will";17197;41.5201;-88.1503;148262;34182;19.0;82.0;95;70;36.8;24.6;"blue"
